        62  11      990.4   -79.9    85.4  1000.0  0.7738  6.2719
        63  11       26.9  -124.3  -800.0  -622.6  1.2285  1.8099
        64  11      112.0  -800.0   110.5  -416.8  0.9586  0.5349
        65  10       29.1   253.0   392.0  1000.0  0.6087  0.7518
        66  10      123.4  -731.5   800.0   672.0  1.2164  3.3188
        67  10      135.7  -800.0  -162.3   291.2  0.6749  5.5593
        68  10      378.1  -800.0   542.7    -9.0  0.4532  6.2200
        69  11      158.6    40.6  -636.5  1000.0  0.4328  0.0397
        70  10     1421.5  -108.5  -800.0  -718.5  0.7949  1.3889
        71  11      385.8   198.9  -666.0  1000.0  1.0735  2.6832
        72  10      238.9   -58.9   214.0  1000.0  0.6053  1.4336
        73  10       83.8  -800.0   545.4   162.7  0.7204  0.0742
        74  10        1.6   786.2   380.7  1000.0  0.7064  2.6703
        75  10      258.2  -800.0    15.4   437.1  0.8364  0.9567
        76  10        9.8  -800.0  -322.2    64.8  0.2215  5.7997
        77  10      962.0  -800.0   -55.1   413.8  0.5464  5.9295
        78  10      169.3  -145.6  -180.1  1000.0  0.5768  0.1291
        79  10       65.4  -535.7  -800.0   -89.1  0.8314  1.4677
        80  10       73.7   705.3   184.9  1000.0  0.7741  4.8536
        81  11      127.4  -800.0    -3.2   674.7  0.7153  0.4078
        82  11      223.5   800.0   478.0   946.1  1.1002  3.5350
        83  10       54.7  -629.3   321.3  1000.0  0.6905  3.9056
        84  11      284.9   514.3  -800.0  -778.5  0.7618  1.1300
        85  10       71.4   373.8  -326.4  1000.0  0.5017  1.3038
        86  11      277.3   -90.7   722.4  1000.0  0.2517  4.1904
        87  10       94.5   226.0  -601.3  1000.0  0.4027  5.7292
        88  10       59.4   411.4  -800.0   786.0  0.6348  2.4486
        89  10      234.6  -656.9   305.7  1000.0  0.5538  0.7453
        90  10        2.6   795.7   800.0   432.0  0.7128  4.6691
        91  10        5.0   800.0  -118.2    95.9  1.2710  3.1173
        92  10      126.5   646.3  -800.0   868.6  0.9698  2.7141
        93  11      573.0  -800.0  -226.7  -726.8  0.4192  5.2811
        94  10      370.5  -800.0  -163.3  -201.6  0.4569  0.7669
        95  11      113.7  -630.1  -190.5  1000.0  0.2919  1.3824
        96  10      194.1  -800.0  -414.2   355.5  0.4413  5.5602
        97  10       13.9   200.4   750.0  1000.0  0.1852  4.8597
        98  10      151.2   800.0  -650.1    19.4  0.9356  3.2461
        99  10       82.2  -179.1   574.5  1000.0  0.3053  1.6857
       100  10       50.1  -459.1   403.4  1000.0  0.4999  2.7358
